student_email,semester,sgpa
ekbal.pradhan274@example.com,4,8.27
ekbal.pradhan274@example.com,5,7.98
ekbal.pradhan274@example.com,6,7.69
ekbal.pradhan274@example.com,7,7.39
ekbal.pradhan274@example.com,8,6.65
upma.borah275@example.com,1,7.34
upma.borah275@example.com,2,6.44
upma.borah275@example.com,3,7.24
upma.borah275@example.com,4,8.2
upma.borah275@example.com,5,6.13
upma.borah275@example.com,6,8.31
upma.borah275@example.com,7,6.15
upma.borah275@example.com,8,6.74
banjeet.kara276@example.com,1,8.6
banjeet.kara276@example.com,2,6.92
banjeet.kara276@example.com,3,9.49
banjeet.kara276@example.com,4,8.62
banjeet.kara276@example.com,5,7.64
banjeet.kara276@example.com,6,7.52
banjeet.kara276@example.com,7,9.43
banjeet.kara276@example.com,8,8.29
deepa.dhillon277@example.com,1,9.63
deepa.dhillon277@example.com,2,8.94
deepa.dhillon277@example.com,3,9.13
deepa.dhillon277@example.com,4,8.39
deepa.dhillon277@example.com,5,7.45
deepa.dhillon277@example.com,6,8.68
deepa.dhillon277@example.com,7,6.12
deepa.dhillon277@example.com,8,9.18
sai.mall278@example.com,1,9.1
sai.mall278@example.com,2,9.81
sai.mall278@example.com,3,8.74
sai.mall278@example.com,4,6.28
sai.mall278@example.com,5,7.3
sai.mall278@example.com,6,7.05
sai.mall278@example.com,7,8.88
sai.mall278@example.com,8,8.3
shivani.lata279@example.com,1,7.4
shivani.lata279@example.com,2,7.85
shivani.lata279@example.com,3,7.22
shivani.lata279@example.com,4,8.59
shivani.lata279@example.com,5,8.63
shivani.lata279@example.com,6,6.92
shivani.lata279@example.com,7,8.19
shivani.lata279@example.com,8,8.65
madhav.master280@example.com,1,8.62
madhav.master280@example.com,2,6.96
madhav.master280@example.com,3,8.33
madhav.master280@example.com,4,6.25
madhav.master280@example.com,5,7.51
madhav.master280@example.com,6,8.63
madhav.master280@example.com,7,9.16
madhav.master280@example.com,8,8.64
jagvi.gole281@example.com,1,7.08
jagvi.gole281@example.com,2,8.27
jagvi.gole281@example.com,3,7.01
jagvi.gole281@example.com,4,8.76
jagvi.gole281@example.com,5,6.05
jagvi.gole281@example.com,6,6.25
jagvi.gole281@example.com,7,7.01
jagvi.gole281@example.com,8,6.06
vihaan.subramanian282@example.com,1,8.51
vihaan.subramanian282@example.com,2,9.59
vihaan.subramanian282@example.com,3,7.06
vihaan.subramanian282@example.com,4,9.03
vihaan.subramanian282@example.com,5,7.34
vihaan.subramanian282@example.com,6,6.97
vihaan.subramanian282@example.com,7,6.12
vihaan.subramanian282@example.com,8,8.67
vincent.comar283@example.com,1,7.08
vincent.comar283@example.com,2,8.45
vincent.comar283@example.com,3,9.28
vincent.comar283@example.com,4,8.65
vincent.comar283@example.com,5,8.48
vincent.comar283@example.com,6,7.02
vincent.comar283@example.com,7,7.09
vincent.comar283@example.com,8,9.75
suhani.vyas284@example.com,1,7.93
suhani.vyas284@example.com,2,9.54
suhani.vyas284@example.com,3,8.04
suhani.vyas284@example.com,4,6.8
suhani.vyas284@example.com,5,9.54
suhani.vyas284@example.com,6,8.66
suhani.vyas284@example.com,7,7.88
suhani.vyas284@example.com,8,6.69
vritti.raja285@example.com,1,8.65
vritti.raja285@example.com,2,9.19
vritti.raja285@example.com,3,7.47
vritti.raja285@example.com,4,9.34
vritti.raja285@example.com,5,9.49
vritti.raja285@example.com,6,8.51
vritti.raja285@example.com,7,6.81
vritti.raja285@example.com,8,9.87
ekta.badami286@example.com,1,7.11
ekta.badami286@example.com,2,6.06
ekta.badami286@example.com,3,9.66
ekta.badami286@example.com,4,9.74
ekta.badami286@example.com,5,6.62
ekta.badami286@example.com,6,9.3
ekta.badami286@example.com,7,7.88
ekta.badami286@example.com,8,6.45
samar.sha287@example.com,1,7.24
samar.sha287@example.com,2,9.67
samar.sha287@example.com,3,6.0
samar.sha287@example.com,4,6.51
samar.sha287@example.com,5,6.01
samar.sha287@example.com,6,9.34
samar.sha287@example.com,7,7.98
samar.sha287@example.com,8,8.76
varsha.ben288@example.com,1,9.36
varsha.ben288@example.com,2,9.57
varsha.ben288@example.com,3,7.77
varsha.ben288@example.com,4,8.27
varsha.ben288@example.com,5,8.37
varsha.ben288@example.com,6,8.16
varsha.ben288@example.com,7,8.03
varsha.ben288@example.com,8,7.95
jack.barman289@example.com,1,9.79
jack.barman289@example.com,2,8.01
jack.barman289@example.com,3,9.36
jack.barman289@example.com,4,6.62
jack.barman289@example.com,5,8.23
jack.barman289@example.com,6,8.18
jack.barman289@example.com,7,7.22
jack.barman289@example.com,8,8.23
bimala.om290@example.com,1,8.96
bimala.om290@example.com,2,6.74
bimala.om290@example.com,3,6.72
bimala.om290@example.com,4,7.18
bimala.om290@example.com,5,9.8
bimala.om290@example.com,6,9.02
bimala.om290@example.com,7,7.94
bimala.om290@example.com,8,9.75
yashawini.ben291@example.com,1,9.49
yashawini.ben291@example.com,2,6.44
yashawini.ben291@example.com,3,6.3
yashawini.ben291@example.com,4,6.62
yashawini.ben291@example.com,5,6.9
yashawini.ben291@example.com,6,9.98
yashawini.ben291@example.com,7,6.52
yashawini.ben291@example.com,8,7.84
saumya.dar292@example.com,1,9.83
saumya.dar292@example.com,2,7.47
saumya.dar292@example.com,3,8.46
saumya.dar292@example.com,4,9.89
saumya.dar292@example.com,5,7.76
saumya.dar292@example.com,6,9.88
saumya.dar292@example.com,7,8.88
saumya.dar292@example.com,8,8.68
harsh.keer293@example.com,1,9.26
harsh.keer293@example.com,2,7.08
harsh.keer293@example.com,3,7.15
harsh.keer293@example.com,4,8.16
harsh.keer293@example.com,5,6.32
harsh.keer293@example.com,6,7.44
harsh.keer293@example.com,7,7.29
harsh.keer293@example.com,8,8.46
krishna.sur294@example.com,1,8.24
krishna.sur294@example.com,2,9.43
krishna.sur294@example.com,3,7.59
krishna.sur294@example.com,4,9.19
krishna.sur294@example.com,5,9.32
krishna.sur294@example.com,6,8.79
krishna.sur294@example.com,7,6.21
krishna.sur294@example.com,8,6.91
mohini.ratti295@example.com,1,7.64
mohini.ratti295@example.com,2,8.67
mohini.ratti295@example.com,3,6.06
mohini.ratti295@example.com,4,9.28
mohini.ratti295@example.com,5,9.64
mohini.ratti295@example.com,6,6.25
mohini.ratti295@example.com,7,6.5
mohini.ratti295@example.com,8,9.02
hema.karan296@example.com,1,7.22
hema.karan296@example.com,2,6.5
hema.karan296@example.com,3,7.4
hema.karan296@example.com,4,9.74
hema.karan296@example.com,5,8.16
hema.karan296@example.com,6,6.97
hema.karan296@example.com,7,8.08
hema.karan296@example.com,8,8.9
rachita.saha297@example.com,1,8.27
rachita.saha297@example.com,2,9.23
rachita.saha297@example.com,3,9.39
rachita.saha297@example.com,4,7.37
rachita.saha297@example.com,5,7.08
rachita.saha297@example.com,6,6.21
rachita.saha297@example.com,7,9.05
rachita.saha297@example.com,8,8.58
peter.raja298@example.com,1,6.59
peter.raja298@example.com,2,6.21
peter.raja298@example.com,3,8.38
peter.raja298@example.com,4,7.05
peter.raja298@example.com,5,7.88
peter.raja298@example.com,6,8.08
peter.raja298@example.com,7,8.55
peter.raja298@example.com,8,6.5
devansh.kade299@example.com,1,9.52
devansh.kade299@example.com,2,9.27
devansh.kade299@example.com,3,7.38
devansh.kade299@example.com,4,7.13
devansh.kade299@example.com,5,6.5
devansh.kade299@example.com,6,8.91
devansh.kade299@example.com,7,8.95
devansh.kade299@example.com,8,7.89
rajeshri.gopal300@example.com,1,9.51
rajeshri.gopal300@example.com,2,7.63
rajeshri.gopal300@example.com,3,6.7
rajeshri.gopal300@example.com,4,9.64
rajeshri.gopal300@example.com,5,7.4
rajeshri.gopal300@example.com,6,9.43
rajeshri.gopal300@example.com,7,7.49
rajeshri.gopal300@example.com,8,7.78
nikita.seth301@example.com,1,8.71
nikita.seth301@example.com,2,9.49
nikita.seth301@example.com,3,9.57
nikita.seth301@example.com,4,7.62
nikita.seth301@example.com,5,6.68
nikita.seth301@example.com,6,8.58
nikita.seth301@example.com,7,9.07
nikita.seth301@example.com,8,6.72
reyansh.narang302@example.com,1,8.8
reyansh.narang302@example.com,2,7.98
reyansh.narang302@example.com,3,8.87
reyansh.narang302@example.com,4,9.46
reyansh.narang302@example.com,5,7.95
reyansh.narang302@example.com,6,6.93
reyansh.narang302@example.com,7,9.67
reyansh.narang302@example.com,8,8.16
advay.peri303@example.com,1,7.99
advay.peri303@example.com,2,7.29
advay.peri303@example.com,3,6.78
advay.peri303@example.com,4,8.07
advay.peri303@example.com,5,7.85
advay.peri303@example.com,6,7.86
advay.peri303@example.com,7,9.92
advay.peri303@example.com,8,6.78
gauri.luthra304@example.com,1,8.24
gauri.luthra304@example.com,2,9.8
gauri.luthra304@example.com,3,9.31
gauri.luthra304@example.com,4,6.1
gauri.luthra304@example.com,5,7.67
gauri.luthra304@example.com,6,7.25
gauri.luthra304@example.com,7,6.03
gauri.luthra304@example.com,8,9.72
pratyush.d’alia305@example.com,1,7.29
pratyush.d’alia305@example.com,2,6.22
pratyush.d’alia305@example.com,3,8.41
pratyush.d’alia305@example.com,4,9.74
pratyush.d’alia305@example.com,5,7.97
pratyush.d’alia305@example.com,6,6.76
pratyush.d’alia305@example.com,7,7.37
pratyush.d’alia305@example.com,8,7.5
pooja.pillay306@example.com,1,8.15
pooja.pillay306@example.com,2,8.83
pooja.pillay306@example.com,3,8.44
pooja.pillay306@example.com,4,7.15
pooja.pillay306@example.com,5,9.39
pooja.pillay306@example.com,6,7.44
pooja.pillay306@example.com,7,7.81
pooja.pillay306@example.com,8,9.25
kamya.sawhney307@example.com,1,7.14
kamya.sawhney307@example.com,2,6.29
kamya.sawhney307@example.com,3,9.26
kamya.sawhney307@example.com,4,9.79
kamya.sawhney307@example.com,5,9.92
kamya.sawhney307@example.com,6,7.12
kamya.sawhney307@example.com,7,9.72
kamya.sawhney307@example.com,8,8.15
indali.talwar308@example.com,1,6.8
indali.talwar308@example.com,2,6.88
indali.talwar308@example.com,3,6.67
indali.talwar308@example.com,4,7.19
indali.talwar308@example.com,5,6.59
indali.talwar308@example.com,6,8.1
indali.talwar308@example.com,7,9.05
indali.talwar308@example.com,8,8.48
oeshi.modi309@example.com,1,9.64
oeshi.modi309@example.com,2,7.91
oeshi.modi309@example.com,3,8.61
oeshi.modi309@example.com,4,9.76
oeshi.modi309@example.com,5,7.68
oeshi.modi309@example.com,6,8.8
oeshi.modi309@example.com,7,9.56
oeshi.modi309@example.com,8,8.95
gautam.rastogi310@example.com,1,8.37
gautam.rastogi310@example.com,2,9.11
gautam.rastogi310@example.com,3,8.41
gautam.rastogi310@example.com,4,9.55
gautam.rastogi310@example.com,5,9.21
gautam.rastogi310@example.com,6,8.13
gautam.rastogi310@example.com,7,9.3
gautam.rastogi310@example.com,8,6.82
abhimanyu.subramaniam311@example.com,1,6.21
abhimanyu.subramaniam311@example.com,2,6.61
abhimanyu.subramaniam311@example.com,3,6.42
abhimanyu.subramaniam311@example.com,4,8.17
abhimanyu.subramaniam311@example.com,5,7.51
abhimanyu.subramaniam311@example.com,6,6.7
abhimanyu.subramaniam311@example.com,7,7.06
abhimanyu.subramaniam311@example.com,8,7.66
vamakshi.mand312@example.com,1,7.49
vamakshi.mand312@example.com,2,9.85
vamakshi.mand312@example.com,3,7.86
vamakshi.mand312@example.com,4,6.77
vamakshi.mand312@example.com,5,8.24
vamakshi.mand312@example.com,6,7.3
vamakshi.mand312@example.com,7,7.3
vamakshi.mand312@example.com,8,9.16
vamakshi.toor313@example.com,1,8.02
vamakshi.toor313@example.com,2,9.4
vamakshi.toor313@example.com,3,9.71
vamakshi.toor313@example.com,4,7.46
vamakshi.toor313@example.com,5,8.79
vamakshi.toor313@example.com,6,8.35
vamakshi.toor313@example.com,7,9.4
vamakshi.toor313@example.com,8,6.4
praneel.deshpande314@example.com,1,9.42
praneel.deshpande314@example.com,2,8.84
praneel.deshpande314@example.com,3,7.75
praneel.deshpande314@example.com,4,7.03
praneel.deshpande314@example.com,5,7.65
praneel.deshpande314@example.com,6,7.08
praneel.deshpande314@example.com,7,8.52
praneel.deshpande314@example.com,8,9.78
raksha.mahal315@example.com,1,8.31
raksha.mahal315@example.com,2,9.77
raksha.mahal315@example.com,3,9.83
raksha.mahal315@example.com,4,8.22
raksha.mahal315@example.com,5,7.38
raksha.mahal315@example.com,6,6.37
raksha.mahal315@example.com,7,9.61
raksha.mahal315@example.com,8,6.45
mekhala.bala316@example.com,1,7.55
mekhala.bala316@example.com,2,8.36
mekhala.bala316@example.com,3,8.96
mekhala.bala316@example.com,4,6.32
mekhala.bala316@example.com,5,7.52
mekhala.bala316@example.com,6,7.81
mekhala.bala316@example.com,7,6.79
mekhala.bala316@example.com,8,6.02
ekalinga.bir317@example.com,1,8.23
ekalinga.bir317@example.com,2,8.68
ekalinga.bir317@example.com,3,8.63
ekalinga.bir317@example.com,4,6.64
ekalinga.bir317@example.com,5,9.45
ekalinga.bir317@example.com,6,7.05
ekalinga.bir317@example.com,7,9.29
ekalinga.bir317@example.com,8,6.91
jacob.madan318@example.com,1,8.45
jacob.madan318@example.com,2,9.38
jacob.madan318@example.com,3,9.27
jacob.madan318@example.com,4,6.87
jacob.madan318@example.com,5,6.61
jacob.madan318@example.com,6,9.87
jacob.madan318@example.com,7,8.93
jacob.madan318@example.com,8,8.49
isha.suri319@example.com,1,7.72
isha.suri319@example.com,2,7.72
isha.suri319@example.com,3,8.21
isha.suri319@example.com,4,8.22
isha.suri319@example.com,5,8.75
isha.suri319@example.com,6,8.7
isha.suri319@example.com,7,7.34
isha.suri319@example.com,8,7.76
jagat.muni320@example.com,1,7.58
jagat.muni320@example.com,2,6.18
jagat.muni320@example.com,3,9.99
jagat.muni320@example.com,4,7.37
jagat.muni320@example.com,5,9.78
jagat.muni320@example.com,6,7.63
jagat.muni320@example.com,7,7.75
jagat.muni320@example.com,8,8.73
ranveer.bakshi321@example.com,1,6.22
ranveer.bakshi321@example.com,2,6.21
ranveer.bakshi321@example.com,3,9.29
ranveer.bakshi321@example.com,4,7.9
ranveer.bakshi321@example.com,5,8.92
ranveer.bakshi321@example.com,6,8.56
ranveer.bakshi321@example.com,7,6.14
ranveer.bakshi321@example.com,8,6.03
ridhi.bora322@example.com,1,8.7
ridhi.bora322@example.com,2,9.87
ridhi.bora322@example.com,3,7.77
ridhi.bora322@example.com,4,8.44
ridhi.bora322@example.com,5,8.29
ridhi.bora322@example.com,6,6.37
ridhi.bora322@example.com,7,7.38
ridhi.bora322@example.com,8,6.42
jagdish.lalla323@example.com,1,9.86
jagdish.lalla323@example.com,2,8.97
jagdish.lalla323@example.com,3,9.78
jagdish.lalla323@example.com,4,6.63
jagdish.lalla323@example.com,5,7.58
jagdish.lalla323@example.com,6,6.45
jagdish.lalla323@example.com,7,6.25
jagdish.lalla323@example.com,8,7.02
hredhaan.dhar324@example.com,1,7.65
hredhaan.dhar324@example.com,2,8.77
hredhaan.dhar324@example.com,3,6.78
hredhaan.dhar324@example.com,4,7.41
hredhaan.dhar324@example.com,5,8.39
hredhaan.dhar324@example.com,6,6.73
hredhaan.dhar324@example.com,7,9.2
hredhaan.dhar324@example.com,8,7.89
gaurika.aggarwal325@example.com,1,9.99
gaurika.aggarwal325@example.com,2,7.73
gaurika.aggarwal325@example.com,3,8.9
gaurika.aggarwal325@example.com,4,6.31
gaurika.aggarwal325@example.com,5,7.14
gaurika.aggarwal325@example.com,6,9.53
gaurika.aggarwal325@example.com,7,8.16
gaurika.aggarwal325@example.com,8,7.2
jagvi.nigam326@example.com,1,6.27
jagvi.nigam326@example.com,2,7.97
jagvi.nigam326@example.com,3,6.63
jagvi.nigam326@example.com,4,8.32
jagvi.nigam326@example.com,5,8.55
jagvi.nigam326@example.com,6,9.21
jagvi.nigam326@example.com,7,6.99
jagvi.nigam326@example.com,8,9.63
sneha.kunda327@example.com,1,7.09
sneha.kunda327@example.com,2,9.94
sneha.kunda327@example.com,3,7.11
sneha.kunda327@example.com,4,9.5
sneha.kunda327@example.com,5,8.74
sneha.kunda327@example.com,6,8.51
sneha.kunda327@example.com,7,9.67
sneha.kunda327@example.com,8,7.44
zehaan.dutta328@example.com,1,8.56
zehaan.dutta328@example.com,2,7.1
zehaan.dutta328@example.com,3,9.35
zehaan.dutta328@example.com,4,7.71
zehaan.dutta328@example.com,5,9.37
zehaan.dutta328@example.com,6,8.98
zehaan.dutta328@example.com,7,8.88
zehaan.dutta328@example.com,8,9.32
girish.murty329@example.com,1,9.59
girish.murty329@example.com,2,8.16
girish.murty329@example.com,3,8.2
girish.murty329@example.com,4,6.76
girish.murty329@example.com,5,6.84
girish.murty329@example.com,6,9.0
girish.murty329@example.com,7,6.69
girish.murty329@example.com,8,9.98
rajata.pau330@example.com,1,7.41
rajata.pau330@example.com,2,8.91
rajata.pau330@example.com,3,8.4
rajata.pau330@example.com,4,8.06
rajata.pau330@example.com,5,7.95
rajata.pau330@example.com,6,9.8
rajata.pau330@example.com,7,6.84
rajata.pau330@example.com,8,9.55
saksham.deol331@example.com,1,8.68
saksham.deol331@example.com,2,7.07
saksham.deol331@example.com,3,8.72
saksham.deol331@example.com,4,8.19
saksham.deol331@example.com,5,8.99
saksham.deol331@example.com,6,8.43
saksham.deol331@example.com,7,6.85
saksham.deol331@example.com,8,9.31
logan.keer332@example.com,1,8.64
logan.keer332@example.com,2,6.46
logan.keer332@example.com,3,7.51
logan.keer332@example.com,4,6.68
logan.keer332@example.com,5,8.99
logan.keer332@example.com,6,7.0
logan.keer332@example.com,7,6.66
logan.keer332@example.com,8,7.41
harshil.chadha333@example.com,1,9.38
harshil.chadha333@example.com,2,9.29
harshil.chadha333@example.com,3,6.27
harshil.chadha333@example.com,4,6.92
harshil.chadha333@example.com,5,7.2
harshil.chadha333@example.com,6,6.18
harshil.chadha333@example.com,7,8.52
harshil.chadha333@example.com,8,6.94
mugdha.tank334@example.com,1,8.98
mugdha.tank334@example.com,2,8.45
mugdha.tank334@example.com,3,9.13
mugdha.tank334@example.com,4,6.08
mugdha.tank334@example.com,5,7.83
mugdha.tank334@example.com,6,8.89
mugdha.tank334@example.com,7,9.37
mugdha.tank334@example.com,8,8.08
vasana.bail335@example.com,1,9.11
vasana.bail335@example.com,2,8.72
vasana.bail335@example.com,3,8.64
vasana.bail335@example.com,4,8.65
vasana.bail335@example.com,5,8.17
vasana.bail335@example.com,6,7.86
vasana.bail335@example.com,7,9.89
vasana.bail335@example.com,8,7.14
chaitanya.pandey336@example.com,1,7.31
chaitanya.pandey336@example.com,2,7.59
chaitanya.pandey336@example.com,3,6.36
chaitanya.pandey336@example.com,4,7.13
chaitanya.pandey336@example.com,5,9.38
chaitanya.pandey336@example.com,6,8.11
chaitanya.pandey336@example.com,7,8.02
chaitanya.pandey336@example.com,8,7.6
sneha.chada337@example.com,1,6.74
sneha.chada337@example.com,2,8.48
sneha.chada337@example.com,3,6.25
sneha.chada337@example.com,4,6.56
sneha.chada337@example.com,5,7.12
sneha.chada337@example.com,6,7.69
sneha.chada337@example.com,7,6.58
sneha.chada337@example.com,8,6.76
suhani.pai338@example.com,1,7.42
suhani.pai338@example.com,2,8.39
suhani.pai338@example.com,3,6.9
suhani.pai338@example.com,4,9.31
suhani.pai338@example.com,5,9.66
suhani.pai338@example.com,6,7.03
suhani.pai338@example.com,7,7.74
suhani.pai338@example.com,8,9.06
bhanumati.din339@example.com,1,8.27
bhanumati.din339@example.com,2,7.8
bhanumati.din339@example.com,3,6.64
bhanumati.din339@example.com,4,6.67
bhanumati.din339@example.com,5,9.98
bhanumati.din339@example.com,6,7.31
bhanumati.din339@example.com,7,7.04
bhanumati.din339@example.com,8,7.67
joshua.bhat340@example.com,1,6.68
joshua.bhat340@example.com,2,9.95
joshua.bhat340@example.com,3,9.21
joshua.bhat340@example.com,4,7.84
joshua.bhat340@example.com,5,9.57
joshua.bhat340@example.com,6,8.72
joshua.bhat340@example.com,7,6.07
joshua.bhat340@example.com,8,6.59
zayyan.narula341@example.com,1,9.76
zayyan.narula341@example.com,2,7.11
zayyan.narula341@example.com,3,7.11
zayyan.narula341@example.com,4,8.64
zayyan.narula341@example.com,5,9.04
zayyan.narula341@example.com,6,7.8
zayyan.narula341@example.com,7,9.32
zayyan.narula341@example.com,8,9.74
chameli.warrior342@example.com,1,9.26
chameli.warrior342@example.com,2,8.76
chameli.warrior342@example.com,3,8.04
chameli.warrior342@example.com,4,6.21
chameli.warrior342@example.com,5,7.22
chameli.warrior342@example.com,6,7.19
chameli.warrior342@example.com,7,9.34
chameli.warrior342@example.com,8,6.61
aarav.bose343@example.com,1,8.83
aarav.bose343@example.com,2,6.91
aarav.bose343@example.com,3,8.2
aarav.bose343@example.com,4,6.68
aarav.bose343@example.com,5,9.18
aarav.bose343@example.com,6,7.52
aarav.bose343@example.com,7,6.82
aarav.bose343@example.com,8,9.33
bhavya.kuruvilla344@example.com,1,6.96
bhavya.kuruvilla344@example.com,2,6.89
bhavya.kuruvilla344@example.com,3,7.54
bhavya.kuruvilla344@example.com,4,8.37
bhavya.kuruvilla344@example.com,5,9.91
bhavya.kuruvilla344@example.com,6,8.07
bhavya.kuruvilla344@example.com,7,9.42
bhavya.kuruvilla344@example.com,8,6.45
ishani.sahota345@example.com,1,7.94
ishani.sahota345@example.com,2,6.78
ishani.sahota345@example.com,3,9.85
ishani.sahota345@example.com,4,6.84
ishani.sahota345@example.com,5,8.61
ishani.sahota345@example.com,6,8.43
ishani.sahota345@example.com,7,6.84
ishani.sahota345@example.com,8,8.16
bhanumati.halder346@example.com,1,8.46
bhanumati.halder346@example.com,2,8.34
bhanumati.halder346@example.com,3,8.78
bhanumati.halder346@example.com,4,6.48
bhanumati.halder346@example.com,5,7.47
bhanumati.halder346@example.com,6,7.11
bhanumati.halder346@example.com,7,9.78
bhanumati.halder346@example.com,8,9.41
gauri.gupta347@example.com,1,7.52
gauri.gupta347@example.com,2,9.62
gauri.gupta347@example.com,3,8.98
gauri.gupta347@example.com,4,9.14
gauri.gupta347@example.com,5,9.64
gauri.gupta347@example.com,6,6.63
gauri.gupta347@example.com,7,9.15
gauri.gupta347@example.com,8,7.58
lucky.nigam348@example.com,1,6.46
lucky.nigam348@example.com,2,8.21
lucky.nigam348@example.com,3,7.02
lucky.nigam348@example.com,4,9.07
lucky.nigam348@example.com,5,8.6
lucky.nigam348@example.com,6,8.0
lucky.nigam348@example.com,7,8.16
lucky.nigam348@example.com,8,6.81
tanmayi.sandhu349@example.com,1,6.58
tanmayi.sandhu349@example.com,2,9.5
tanmayi.sandhu349@example.com,3,9.71
tanmayi.sandhu349@example.com,4,7.62
tanmayi.sandhu349@example.com,5,6.75
tanmayi.sandhu349@example.com,6,9.64
tanmayi.sandhu349@example.com,7,8.54
tanmayi.sandhu349@example.com,8,6.08
dayamai.arya350@example.com,1,7.2
dayamai.arya350@example.com,2,7.48
dayamai.arya350@example.com,3,8.4
dayamai.arya350@example.com,4,6.93
dayamai.arya350@example.com,5,9.88
dayamai.arya350@example.com,6,6.58
dayamai.arya350@example.com,7,7.87
dayamai.arya350@example.com,8,7.98
keya.jha351@example.com,1,7.37
keya.jha351@example.com,2,7.86
keya.jha351@example.com,3,8.83
keya.jha351@example.com,4,6.98
keya.jha351@example.com,5,7.9
keya.jha351@example.com,6,8.7
keya.jha351@example.com,7,7.84
keya.jha351@example.com,8,8.2
vincent.sundaram352@example.com,1,7.13
vincent.sundaram352@example.com,2,8.23
vincent.sundaram352@example.com,3,8.94
vincent.sundaram352@example.com,4,6.91
vincent.sundaram352@example.com,5,7.29
vincent.sundaram352@example.com,6,7.04
vincent.sundaram352@example.com,7,7.11
vincent.sundaram352@example.com,8,8.96
alexander.gola353@example.com,1,7.59
alexander.gola353@example.com,2,6.95
alexander.gola353@example.com,3,9.28
alexander.gola353@example.com,4,6.69
alexander.gola353@example.com,5,7.1
alexander.gola353@example.com,6,8.53
alexander.gola353@example.com,7,9.57
alexander.gola353@example.com,8,9.28
shaurya.verma354@example.com,1,8.41
shaurya.verma354@example.com,2,6.44
shaurya.verma354@example.com,3,6.34
shaurya.verma354@example.com,4,7.17
shaurya.verma354@example.com,5,9.04
shaurya.verma354@example.com,6,6.43
shaurya.verma354@example.com,7,7.53
shaurya.verma354@example.com,8,6.67
vansha.sami355@example.com,1,9.83
vansha.sami355@example.com,2,9.42
vansha.sami355@example.com,3,6.4
vansha.sami355@example.com,4,9.62
vansha.sami355@example.com,5,8.14
vansha.sami355@example.com,6,7.81
vansha.sami355@example.com,7,9.98
vansha.sami355@example.com,8,8.4
siddharth.nair356@example.com,1,8.36
siddharth.nair356@example.com,2,7.64
siddharth.nair356@example.com,3,7.45
siddharth.nair356@example.com,4,6.24
siddharth.nair356@example.com,5,9.62
siddharth.nair356@example.com,6,8.6
siddharth.nair356@example.com,7,7.33
siddharth.nair356@example.com,8,9.31
bhavna.mohanty357@example.com,1,9.78
bhavna.mohanty357@example.com,2,7.82
bhavna.mohanty357@example.com,3,7.29
bhavna.mohanty357@example.com,4,7.27
bhavna.mohanty357@example.com,5,9.49
bhavna.mohanty357@example.com,6,9.99
bhavna.mohanty357@example.com,7,6.79
bhavna.mohanty357@example.com,8,7.29
bhavini.acharya358@example.com,1,7.89
bhavini.acharya358@example.com,2,9.3
bhavini.acharya358@example.com,3,7.94
bhavini.acharya358@example.com,4,6.46
bhavini.acharya358@example.com,5,9.01
bhavini.acharya358@example.com,6,6.03
bhavini.acharya358@example.com,7,7.02
bhavini.acharya358@example.com,8,9.29
harinakshi.das359@example.com,1,9.33
harinakshi.das359@example.com,2,9.34
harinakshi.das359@example.com,3,6.36
harinakshi.das359@example.com,4,6.94
harinakshi.das359@example.com,5,8.85
harinakshi.das359@example.com,6,7.61
harinakshi.das359@example.com,7,7.72
harinakshi.das359@example.com,8,8.14
anvi.raju360@example.com,1,7.08
anvi.raju360@example.com,2,8.32
anvi.raju360@example.com,3,9.47
anvi.raju360@example.com,4,7.77
anvi.raju360@example.com,5,6.02
anvi.raju360@example.com,6,9.37
anvi.raju360@example.com,7,6.27
anvi.raju360@example.com,8,7.57
garima.mand361@example.com,1,8.96
garima.mand361@example.com,2,8.53
garima.mand361@example.com,3,9.18
garima.mand361@example.com,4,6.52
garima.mand361@example.com,5,7.75
garima.mand361@example.com,6,7.81
garima.mand361@example.com,7,8.66
garima.mand361@example.com,8,7.86
sachi.kalla362@example.com,1,7.59
sachi.kalla362@example.com,2,9.45
sachi.kalla362@example.com,3,7.33
sachi.kalla362@example.com,4,7.33
sachi.kalla362@example.com,5,6.4
sachi.kalla362@example.com,6,8.59
sachi.kalla362@example.com,7,8.58
sachi.kalla362@example.com,8,7.46
tanay.bhargava363@example.com,1,7.23
tanay.bhargava363@example.com,2,6.03
tanay.bhargava363@example.com,3,9.7
tanay.bhargava363@example.com,4,9.92
tanay.bhargava363@example.com,5,8.08
tanay.bhargava363@example.com,6,8.27
tanay.bhargava363@example.com,7,7.66
tanay.bhargava363@example.com,8,6.3
aadi.kunda364@example.com,1,9.93
aadi.kunda364@example.com,2,9.3
aadi.kunda364@example.com,3,7.24
aadi.kunda364@example.com,4,6.6
aadi.kunda364@example.com,5,9.98
aadi.kunda364@example.com,6,9.4
aadi.kunda364@example.com,7,6.87
aadi.kunda364@example.com,8,8.08
jonathan.nadig365@example.com,1,7.63
jonathan.nadig365@example.com,2,8.83
jonathan.nadig365@example.com,3,9.49
jonathan.nadig365@example.com,4,7.54
jonathan.nadig365@example.com,5,7.99
jonathan.nadig365@example.com,6,8.03
jonathan.nadig365@example.com,7,6.1
jonathan.nadig365@example.com,8,6.39
jonathan.manne366@example.com,1,9.8
jonathan.manne366@example.com,2,8.61
jonathan.manne366@example.com,3,8.24
jonathan.manne366@example.com,4,6.32
jonathan.manne366@example.com,5,6.15
